trial,period_days
1361,40.57174255109362
1362,40.571616864335624
1363,40.57173952204914
1364,40.57166074501424
1365,40.57169953537414
1366,40.5717755655719
1367,40.57164106247558
1368,40.57168602331319
1369,40.57171381264425
1370,40.57179434838315
1371,40.571785925543395
1372,40.57191741344593
1373,40.57168947144601
1374,40.57162374547545
1375,40.57170772056179
1376,40.571732152381514
1377,40.57184703558596
1378,40.57167692251437
1379,40.57167308938244
1380,40.571829786791
1381,40.57172286707146
1382,40.57165773322163
1383,40.571717298152976
1384,40.571830523689755
1385,40.57176373739901
1386,40.57166744741369
1387,40.571777871839004
1388,40.571694620286166
1389,40.57179024729987
1390,40.57171678485986
1391,40.57165863363059
1392,40.57171216677693
1393,40.571663068257635
1394,40.57168774927868
1395,40.571724196022274
1396,40.57176528982757
1397,40.571759716356155
1398,40.57177232344509
1399,40.57181332327184
1400,40.57177267924851
1401,40.571748864744336
1402,40.571683304468365
1403,40.57175311509218
1404,40.57183418822967
1405,40.571732140496806
1406,40.571635263801
1407,40.57172867483018
1408,40.57176268085618
1409,40.57169453464621
1410,40.57165858240046
1411,40.571722041786416
1412,40.571731293816924
1413,40.571728329304506
1414,40.57160839065318
1415,40.57178924847631
1416,40.571814124792354
1417,40.571637647339
1418,40.57178410044344
1419,40.571715526615094
1420,40.571735991447326
1421,40.5717591084715
1422,40.57177762323897
1423,40.57177876407093
1424,40.57179013740256
1425,40.57179103104488
1426,40.571726384407384
1427,40.571635275294966
1428,40.571696799277106
1429,40.571745907782315
1430,40.57176158327081
1431,40.57171684380785
1432,40.57170168099742
1433,40.57182745047453
1434,40.571699234382095
1435,40.57178379355901
1436,40.57184697038383
1437,40.57172007283975
1438,40.57176418671372
1439,40.57170363423859
1440,40.57175312690413
1441,40.57179472571511
1442,40.5717433298596
1443,40.571719218063436
1444,40.57172815244303
1445,40.57170010091386
1446,40.57171762444955
1447,40.57169922769344
1448,40.57177030246203
1449,40.571736062594255
1450,40.57180026699541
1451,40.57172709628276
1452,40.571639058012465
1453,40.57165169907125
1454,40.57166412919332
1455,40.57174034474485
1456,40.57167710535725
1457,40.571648615678555
1458,40.571741749009334
1459,40.571709482061124
1460,40.57177139476221
1461,40.57165257968029
1462,40.5717306262834
1463,40.5716710030614
1464,40.5716671263076
1465,40.57167543899675
1466,40.571673264317496
1467,40.57160482776328
1468,40.57180803763754
1469,40.571750707858655
1470,40.5717336023946
1471,40.5716088786794
1472,40.57171073044208
1473,40.57167365925159
1474,40.57164314390309
1475,40.57183406307581
1476,40.57164474011836
1477,40.571683970866616
1478,40.57169229723695
1479,40.571649759238085
1480,40.57174185674262
1481,40.57180051307978
1482,40.57163493508699
1483,40.57161318587089
1484,40.57170263134253
1485,40.57169176474201
1486,40.57171914918308
1487,40.571572874697495
1488,40.57163113519903
1489,40.57174573645898
1490,40.57177982101973
1491,40.57171378824319
1492,40.571709949264346
1493,40.57172287181652
1494,40.57175070563255
1495,40.571663846768274
1496,40.57168725184181
1497,40.571603491411
1498,40.571833219939435
1499,40.57175916970414
1500,40.57183551393439
1501,40.57179084218069
1502,40.57173829435385
1503,40.57177953116218
1504,40.57185722812926
1505,40.5717268182608
1506,40.571686332292984
1507,40.571719729751294
1508,40.57171860750475
1509,40.57168459248703
1510,40.571663791333435
1511,40.571764069241794
1512,40.571769793444446
1513,40.571634203313465
1514,40.57171026938863
1515,40.5716788014829
1516,40.57165748710452
1517,40.57176311897456
1518,40.571632759185036
1519,40.57183577727051
1520,40.57178796494088
1521,40.57174474466808
1522,40.57183692749027
1523,40.57169828914607
1524,40.57174165131528
1525,40.5718234560577
1526,40.57174554104438
1527,40.57156164325693
1528,40.57169700505142
1529,40.57178218386048
1530,40.57182787965951
1531,40.571738150734745
1532,40.57176553085867
1533,40.57166386410904
1534,40.571706987587504
1535,40.571693630720574
1536,40.57165826135815
1537,40.57177491653431
1538,40.57171109387912
1539,40.57159226595445
1540,40.57177354651026
1541,40.57171972452693
1542,40.57171720034137
1543,40.571674890225154
1544,40.571696592539524
1545,40.571787826883565
1546,40.57175915865582
1547,40.571754175419414
1548,40.571633526231835
1549,40.57176805075255
1550,40.57178214128248
1551,40.571755050460524
1552,40.571707091105054
1553,40.5717820737043
1554,40.57182370876603
1555,40.57170593273099
1556,40.57182179323729
1557,40.57165855897051
1558,40.57163210594092
1559,40.571769467592276
1560,40.571776664159415
1561,40.57173943094165
1562,40.57171428562117
1563,40.57180098300546
1564,40.57172022443717
1565,40.57176883058662
1566,40.571803676637956
1567,40.57176007371902
1568,40.57160853091909
1569,40.57172425234046
1570,40.57173924964707
1571,40.571833050766486
1572,40.57168390524589
1573,40.5716965741301
1574,40.57188025066887
1575,40.57169028723365
1576,40.57174158226201
1577,40.57176459184973
1578,40.571800176886654
1579,40.57176790916742
1580,40.571779158961135
1581,40.571624851931006
1582,40.57172451480494
1583,40.57179998371021
1584,40.5716198663456
1585,40.571824472372896
1586,40.57165832183546
1587,40.57160438313588
1588,40.571718410074254
1589,40.571735540798045
1590,40.57177737779648
1591,40.57176466127726
1592,40.57168014916306
1593,40.571759886718155
1594,40.57171006439785
1595,40.571646897483106
1596,40.57173479232654
1597,40.57176062970575
1598,40.571699105672906
1599,40.57174439200742
1600,40.57175046196244
1601,40.57175942404206
1602,40.57169996552591
1603,40.57174108437118
1604,40.571692563624424
1605,40.57169824043251
1606,40.57177802434114
1607,40.57169516770193
1608,40.571800577546924
1609,40.57169748250817
1610,40.57179317132841
1611,40.57166001534483
1612,40.5717934257093
1613,40.57179373471229
1614,40.5717984503699
1615,40.57177295779172
1616,40.57170379708964
1617,40.57165516731709
1618,40.57179963718988
1619,40.571788193420275
1620,40.57175177192596
1621,40.57170629378868
1622,40.571660005406216
1623,40.5718000515086
1624,40.571716623054385
1625,40.57163393061944
1626,40.571653138410284
1627,40.57171413402
1628,40.57186114237368
1629,40.57175954052707
1630,40.57172993986637
1631,40.57173024457836
1632,40.57162826803142
1633,40.57167408253929
1634,40.571791694046624
1635,40.5718484614232
1636,40.57173277878837
1637,40.57171553315868
1638,40.571618844600835
1639,40.571675941404806
1640,40.571620446627776
1641,40.57175493896591
1642,40.57167647706103
1643,40.571750581840206
1644,40.57165685257473
1645,40.57190380306952
1646,40.57167439324485
1647,40.57170975375038
1648,40.57171709353133
1649,40.571738760915196
1650,40.57172724092675
1651,40.5716482184032
1652,40.57171908504699
1653,40.571727323832874
1654,40.571719898300216
1655,40.57175238746015
1656,40.57173713466739
1657,40.57174162960257
1658,40.571758262199296
1659,40.57175850805504
1660,40.57170993459897
1661,40.57168683022189
1662,40.57173458716147
1663,40.57172967284805
1664,40.571882060003645
1665,40.57158010506873
1666,40.571622636386905
1667,40.57157370313064
1668,40.57164020072207
1669,40.57174687731117
1670,40.571803979534934
1671,40.57176706910229
1672,40.57174188525573
1673,40.57170256033078
1674,40.57161164473973
1675,40.57188545269071
1676,40.57164399581825
1677,40.57159506873188
1678,40.57175020299087
1679,40.57174570317716
1680,40.57186895808434
1681,40.57174873681515
1682,40.57172379586552
1683,40.57173081396036
1684,40.57171489958728
1685,40.57161227289123
1686,40.57186534961363
1687,40.57165251608717
1688,40.571756263697694
1689,40.571703220338804
1690,40.57163568650708
1691,40.57171496139915
1692,40.5716741275927
1693,40.571660805026454
1694,40.571818854961634
1695,40.57184021991395
1696,40.57162839886723
1697,40.571733352436695
1698,40.571770605636175
1699,40.571795825931076
1700,40.57172272844582
1701,40.571780247103334
1702,40.57171823607416
1703,40.571751108366584
1704,40.57171540515753
1705,40.57175747677297
1706,40.57172798865088
1707,40.57181032562221
1708,40.57172829825117
1709,40.571723145266446
1710,40.57180653183798
1711,40.5717072843147
1712,40.57182312716998
1713,40.57162428656136
1714,40.571628374365105
1715,40.571708712400095
1716,40.57175738753892
1717,40.57173326566078
1718,40.571766376402024
1719,40.57159983601605
1720,40.571688219535986
1721,40.571875192885386
1722,40.57177275820834
1723,40.57177259421417
1724,40.57175211662707
1725,40.57169733995079
1726,40.57167609825808
1727,40.571692372128496
1728,40.57165105566287
1729,40.57170654388199
1730,40.57168662186314
1731,40.57175714625146
1732,40.57172614087574
1733,40.57178959689179
1734,40.57175700646633
1735,40.571732109902314
1736,40.57184543192227
1737,40.571801200580126
1738,40.57155815335091
1739,40.571757676122274
1740,40.57166364615682
1741,40.57164243948171
1742,40.57166266386582
1743,40.57171217817404
1744,40.57173540758629
1745,40.57175919099825
1746,40.57176124857881
1747,40.5717756372228
1748,40.571811090572965
1749,40.571736129161536
1750,40.571770981664486
1751,40.57180190181555
1752,40.57169813708822
1753,40.57163518366531
1754,40.57162976420602
1755,40.57173430055002
1756,40.57174496937023
1757,40.57166003392115
1758,40.57178175904505
1759,40.5717214275553
1760,40.57162258858057
1761,40.5716707093527
1762,40.57169939703692
1763,40.571601146899866
1764,40.57176706027076
1765,40.571793876744096
1766,40.57179911674643
1767,40.571783011106504
1768,40.57177629051159
1769,40.571636592087316
1770,40.57167134191309
1771,40.57169832466184
1772,40.5716388277408
1773,40.57166120869442
1774,40.57165059850843
1775,40.57174119051081
1776,40.57170569183211
1777,40.57175363131478
1778,40.57158436583961
1779,40.571785249672644
1780,40.57181777878304
1781,40.571654426792634
1782,40.571638512206505
1783,40.57180582857302
1784,40.57175249694876
1785,40.571681787083776
1786,40.571719403513725
1787,40.571792236264514
1788,40.571773649081706
1789,40.57173175906826
1790,40.57179086375697
1791,40.5718159830252
1792,40.57177488869979
1793,40.57164489829074
1794,40.571715458410495
1795,40.57182654319399
1796,40.57166295779439
1797,40.571811668489886
1798,40.57180262621739
1799,40.57153710219677
1800,40.5718025900743
1801,40.571769642311665
1802,40.57179330360816
1803,40.571766110727026
1804,40.57177163223889
1805,40.57183596750701
1806,40.57168338074109
1807,40.571704801954866
1808,40.57183938977846
1809,40.5717331856946
1810,40.57184761120595
1811,40.57177452365818
1812,40.57168549997459
1813,40.571714556465054
1814,40.57174084940459
1815,40.57181924828399
1816,40.57172871903083
1817,40.571848465681
1818,40.57171813776313
1819,40.571656574347344
1820,40.571709179973254
1821,40.5717052764893
1822,40.57180580052864
1823,40.57171184560627
1824,40.57188747434441
1825,40.57164096038355
1826,40.57172295128282
1827,40.571685852649466
1828,40.5717797832142
1829,40.57173439255928
1830,40.571732973933194
1831,40.57168679753863
1832,40.57185118736015
1833,40.571703651332086
1834,40.57177486690557
1835,40.57173259274941
1836,40.57175161847806
1837,40.57181465396741
1838,40.571659095171526
1839,40.57175787180881
1840,40.57177628627119
1841,40.57186000252875
1842,40.571683843075334
1843,40.57173001437957
1844,40.57173537576
1845,40.57171785521291
1846,40.57177580368693
1847,40.5718150329277
1848,40.571612072617086
1849,40.57167196546595
1850,40.57178699127519
1851,40.571694073425306
1852,40.571832232005136
1853,40.571679852935404
1854,40.57178569683447
1855,40.571762772016086
1856,40.57170831031601
1857,40.57178604758553
1858,40.57167433321001
1859,40.57180383655077
1860,40.57170463780665
1861,40.57163347387211
1862,40.57171885523803
1863,40.571893979801644
1864,40.571714237153856
1865,40.57165577271553
1866,40.57171053331581
1867,40.57183841731046
1868,40.57162752618842
1869,40.571661672398704
1870,40.571700059371096
1871,40.57176936403414
1872,40.5718009401611
1873,40.57170126986716
1874,40.57173174107709
1875,40.571688838425075
1876,40.57173275911737
1877,40.57169097866779
1878,40.57168078394204
1879,40.571667490667664
1880,40.57169039509108
1881,40.5717165579116
1882,40.57179473743656
1883,40.57171198290837
1884,40.571753848311005
1885,40.57179278276965
1886,40.57181889637752
1887,40.571809542320125
1888,40.57178607164212
1889,40.57175390830855
1890,40.57167415610229
1891,40.57171248271038
1892,40.57171760324172
1893,40.571567134044244
1894,40.57174118733428
1895,40.57164746029491
1896,40.571597469444896
1897,40.57178095143229
1898,40.57164928841314
1899,40.571753508944425
1900,40.57172349538939
1901,40.57179921157456
1902,40.57174593076206
1903,40.57178626625296
1904,40.57169763936395
1905,40.57169586439079
1906,40.571583842466225
1907,40.57160105253422
1908,40.571766377064364
1909,40.571699207593156
1910,40.57161610777621
1911,40.57176316951143
1912,40.571702097078855
1913,40.57172248715642
1914,40.571612228824506
1915,40.571822500594635
1916,40.571722981906646
1917,40.57174472452266
1918,40.57166463928206
1919,40.57191681953839
1920,40.5716610410941
1921,40.571893445364594
1922,40.5715350561328
1923,40.57177014366789
1924,40.571695212532745
1925,40.571874956611055
1926,40.571750924776666
1927,40.571738147929864
1928,40.57178252446363
1929,40.571789344388776
1930,40.5717465869775
1931,40.571854875351505
1932,40.571717012729664
1933,40.57182974498983
1934,40.57186666926589
1935,40.571786325284165
1936,40.57174057637053
1937,40.57169783789982
1938,40.571722703036585
1939,40.57164384782061
1940,40.57176633732695
1941,40.571596664498884
1942,40.57169706726938
1943,40.571795574971816
1944,40.57170554110621
1945,40.57170671284723
1946,40.571706503407995
1947,40.57169355962833
1948,40.57168219574805
1949,40.57183813341396
1950,40.57178451783534
1951,40.57182725613018
1952,40.57176453045906
1953,40.57172810444092
1954,40.571640536620635
1955,40.571760174647466
1956,40.571725412353885
1957,40.57174512510392
1958,40.57174050938772
1959,40.57169060266722
1960,40.57173978211688
1961,40.571652940215586
1962,40.57171924965132
1963,40.571751294850515
1964,40.57168657664806
1965,40.57164293236917
1966,40.57177840561667
1967,40.57171636868463
1968,40.57181801302636
1969,40.571762574620266
1970,40.57167139249657
1971,40.57172642406863
1972,40.57164185167892
1973,40.57177414471414
1974,40.57187091752894
1975,40.571822127401674
1976,40.571780116046625
1977,40.571738325804176
1978,40.57175602645157
1979,40.57168685285376
1980,40.57178990150476
1981,40.57178660087993
1982,40.57169866977097
1983,40.57186642511704
1984,40.57175913922936
1985,40.571833499003674
1986,40.571615049927914
1987,40.57161261737667
1988,40.5716992785276
1989,40.57168433238644
1990,40.57187460277794
1991,40.57162927685465
1992,40.57184047269163
1993,40.57164451655933
1994,40.57178485236864
1995,40.57175184801076
1996,40.57178845839837
1997,40.571772853936295
1998,40.571765025185755
1999,40.57165247654643
